Time,gENROE.delta,gENROE.PELEC,eXAC1_1.EFD,gENROE.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.5794,0.6004576,0.40000004,1.4314198,-2.054776e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5796,0.6004576,0.40000004,1.4314198,-2.0549524e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5798,0.6004576,0.40000004,1.4314198,-2.0551287e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.58,0.6004576,0.40000004,1.4314198,-2.0553053e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5802,0.6004576,0.40000004,1.4314198,-2.0554818e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5804,0.6004576,0.40000004,1.4314198,-2.055658e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5806,0.6004576,0.40000004,1.4314198,-2.0558346e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5808,0.6004576,0.40000004,1.4314198,-2.0560111e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.581,0.6004576,0.40000004,1.4314198,-2.0561874e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5812,0.6004576,0.40000004,1.4314198,-2.056364e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5814,0.6004576,0.40000004,1.4314198,-2.0565405e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5816,0.6004576,0.40000004,1.4314198,-2.0567168e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5818,0.6004576,0.40000004,1.4314198,-2.0568933e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.582,0.6004576,0.40000004,1.4314198,-2.0570696e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5822,0.6004576,0.40000004,1.4314198,-2.0572462e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5824,0.6004576,0.40000004,1.4314198,-2.0574227e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5826,0.6004576,0.40000004,1.4314198,-2.057599e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5828,0.6004576,0.40000004,1.4314198,-2.0577755e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.583,0.6004576,0.40000004,1.4314198,-2.057952e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5832,0.6004576,0.40000004,1.4314198,-2.0581283e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5834,0.6004576,0.40000004,1.4314198,-2.0583049e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5836,0.6004576,0.40000004,1.4314198,-2.0584814e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5838,0.6004576,0.40000004,1.4314198,-2.0586577e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.584,0.6004576,0.40000004,1.4314198,-2.0588342e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5842,0.6004576,0.40000004,1.4314198,-2.0590107e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5844,0.6004576,0.40000004,1.4314198,-2.059187e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5846,0.6004576,0.40000004,1.4314198,-2.0593636e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5848,0.6004576,0.40000004,1.4314198,-2.05954e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.585,0.6004576,0.40000004,1.4314198,-2.0597164e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5852,0.6004576,0.40000004,1.4314198,-2.059893e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5854,0.6004576,0.40000004,1.4314198,-2.0600692e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5856,0.6004576,0.40000004,1.4314198,-2.0602458e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5858,0.6004576,0.40000004,1.4314198,-2.0604223e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.586,0.6004576,0.40000004,1.4314198,-2.0605986e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5862,0.6004576,0.40000004,1.4314198,-2.060775e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5864,0.6004576,0.40000004,1.4314198,-2.0609516e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5866,0.6004576,0.40000004,1.4314198,-2.061128e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5868,0.6004576,0.40000004,1.4314198,-2.0613045e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.587,0.6004576,0.40000004,1.4314198,-2.061481e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5872,0.6004576,0.40000004,1.4314198,-2.0616573e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5874,0.6004576,0.40000004,1.4314198,-2.0618338e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5876,0.6004576,0.40000004,1.4314198,-2.0620103e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5878,0.6004576,0.40000004,1.4314198,-2.0621866e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.588,0.6004576,0.40000004,1.4314198,-2.0623632e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5882,0.6004576,0.40000004,1.4314198,-2.0625397e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5884,0.6004576,0.40000004,1.4314198,-2.062716e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5886,0.6004576,0.40000004,1.4314198,-2.0628925e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5888,0.6004576,0.40000004,1.4314198,-2.0630688e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.589,0.6004576,0.40000004,1.4314198,-2.0632454e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5892,0.6004576,0.40000004,1.4314198,-2.0634219e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5894,0.6004576,0.40000004,1.4314198,-2.0635982e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5896,0.6004576,0.40000004,1.4314198,-2.0637747e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5898,0.6004576,0.40000004,1.4314198,-2.0639512e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.59,0.6004576,0.40000004,1.4314198,-2.0641275e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5902,0.6004576,0.40000004,1.4314198,-2.064304e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5904,0.6004576,0.40000004,1.4314198,-2.0644806e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5906,0.6004576,0.40000004,1.4314198,-2.064657e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5908,0.6004576,0.40000004,1.4314198,-2.0648334e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.591,0.6004576,0.40000004,1.4314198,-2.06501e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5912,0.6004576,0.40000004,1.4314198,-2.0651862e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5914,0.6004576,0.40000004,1.4314198,-2.0653628e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5916,0.6004576,0.40000004,1.4314198,-2.0655393e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5918,0.6004576,0.40000004,1.4314198,-2.0657156e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.592,0.6004576,0.40000004,1.4314198,-2.0658921e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5922,0.6004576,0.40000004,1.4314198,-2.0660686e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5924,0.6004576,0.40000004,1.4314198,-2.066245e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5926,0.6004576,0.40000004,1.4314198,-2.0664215e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5928,0.6004576,0.40000004,1.4314198,-2.0665978e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.593,0.6004576,0.40000004,1.4314198,-2.0667743e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5932,0.6004576,0.40000004,1.4314198,-2.0669508e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5934,0.6004576,0.40000004,1.4314198,-2.0671271e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5936,0.6004576,0.40000004,1.4314198,-2.0673037e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5938,0.6004576,0.40000004,1.4314198,-2.0674802e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.594,0.6004576,0.40000004,1.4314198,-2.0676565e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5942,0.6004576,0.40000004,1.4314198,-2.067833e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5944,0.6004576,0.40000004,1.4314198,-2.0680095e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5946,0.6004576,0.40000004,1.4314198,-2.0681858e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5948,0.6004576,0.40000004,1.4314198,-2.0683624e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.595,0.6004576,0.40000004,1.4314198,-2.068539e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5952,0.6004576,0.40000004,1.4314198,-2.0687152e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5954,0.6004576,0.40000004,1.4314198,-2.0688917e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5956,0.6004576,0.40000004,1.4314198,-2.0690683e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5958,0.6004576,0.40000004,1.4314198,-2.0692446e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.596,0.6004576,0.40000004,1.4314198,-2.069421e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5962,0.6004576,0.40000004,1.4314198,-2.0695974e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5964,0.6004576,0.40000004,1.4314198,-2.069774e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5966,0.6004576,0.40000004,1.4314198,-2.0699504e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5968,0.6004576,0.40000004,1.4314198,-2.0701267e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.597,0.6004576,0.40000004,1.4314198,-2.0703033e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5972,0.6004576,0.40000004,1.4314198,-2.0704798e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5974,0.6004576,0.40000004,1.4314198,-2.070656e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5976,0.6004576,0.40000004,1.4314198,-2.0708326e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5978,0.6004576,0.40000004,1.4314198,-2.0710091e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.598,0.6004576,0.40000004,1.4314198,-2.0711854e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5982,0.6004576,0.40000004,1.4314198,-2.071362e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5984,0.6004576,0.40000004,1.4314198,-2.0715385e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5986,0.6004576,0.40000004,1.4314198,-2.0717148e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5988,0.6004576,0.40000004,1.4314198,-2.0718913e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.599,0.60045755,0.40000004,1.4314198,-2.0720679e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5992,0.60045755,0.40000004,1.4314198,-2.0722442e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5994,0.60045755,0.40000004,1.4314198,-2.0724207e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5996,0.60045755,0.40000004,1.4314198,-2.072597e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.5998,0.60045755,0.40000004,1.4314198,-2.0727735e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6,0.60045755,0.40000004,1.4314198,-2.07295e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6002,0.60045755,0.40000004,1.4314198,-2.0731263e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6004,0.60045755,0.40000004,1.4314198,-2.0733029e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6006,0.60045755,0.40000004,1.4314198,-2.0734794e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6008,0.60045755,0.40000004,1.4314198,-2.0736557e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.601,0.60045755,0.40000004,1.4314198,-2.0738322e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6012,0.60045755,0.40000004,1.4314198,-2.0740087e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6014,0.60045755,0.40000004,1.4314198,-2.074185e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6016,0.60045755,0.40000004,1.4314198,-2.0743616e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6018,0.60045755,0.40000004,1.4314198,-2.074538e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.602,0.60045755,0.40000004,1.4314198,-2.0747144e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6022,0.60045755,0.40000004,1.4314198,-2.074891e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6024,0.60045755,0.40000004,1.4314198,-2.0750675e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6026,0.60045755,0.40000004,1.4314198,-2.0752438e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6028,0.60045755,0.40000004,1.4314198,-2.0754203e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.603,0.60045755,0.40000004,1.4314198,-2.0755968e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6032,0.60045755,0.40000004,1.4314198,-2.075773e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6034,0.60045755,0.40000004,1.4314198,-2.0759496e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6036,0.60045755,0.40000004,1.4314198,-2.076126e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6038,0.60045755,0.40000004,1.4314198,-2.0763025e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.604,0.60045755,0.40000004,1.4314198,-2.076479e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6042,0.60045755,0.40000004,1.4314198,-2.0766553e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6044,0.60045755,0.40000004,1.4314198,-2.0768318e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6046,0.60045755,0.40000004,1.4314198,-2.0770083e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6048,0.60045755,0.40000004,1.4314198,-2.0771846e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.605,0.60045755,0.40000004,1.4314198,-2.0773612e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6052,0.60045755,0.40000004,1.4314198,-2.0775377e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6054,0.60045755,0.40000004,1.4314198,-2.077714e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6056,0.60045755,0.40000004,1.4314198,-2.0778905e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6058,0.60045755,0.40000004,1.4314198,-2.078067e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.606,0.60045755,0.40000004,1.4314198,-2.0782434e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6062,0.60045755,0.40000004,1.4314198,-2.0784199e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6064,0.60045755,0.40000004,1.4314198,-2.0785964e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6066,0.60045755,0.40000004,1.4314198,-2.0787727e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6068,0.60045755,0.40000004,1.4314198,-2.0789492e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.607,0.60045755,0.40000004,1.4314198,-2.0791255e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6072,0.60045755,0.40000004,1.4314198,-2.079302e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6074,0.60045755,0.40000004,1.4314198,-2.0794786e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6076,0.60045755,0.40000004,1.4314198,-2.079655e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6078,0.60045755,0.40000004,1.4314198,-2.0798314e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.608,0.60045755,0.40000004,1.4314198,-2.080008e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6082,0.60045755,0.40000004,1.4314198,-2.0801842e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6084,0.60045755,0.40000004,1.4314198,-2.0803608e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6086,0.60045755,0.40000004,1.4314198,-2.0805373e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6088,0.60045755,0.40000004,1.4314198,-2.0807136e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.609,0.60045755,0.40000004,1.4314198,-2.0808901e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6092,0.60045755,0.40000004,1.4314198,-2.0810667e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6094,0.60045755,0.40000004,1.4314198,-2.081243e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6096,0.60045755,0.40000004,1.4314198,-2.0814195e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6098,0.60045755,0.40000004,1.4314198,-2.081596e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.61,0.60045755,0.40000004,1.4314198,-2.0817723e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6102,0.60045755,0.40000004,1.4314198,-2.0819488e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6104,0.60045755,0.40000004,1.4314198,-2.0821254e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6106,0.60045755,0.40000004,1.4314198,-2.0823017e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6108,0.60045755,0.40000004,1.4314198,-2.0824782e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.611,0.60045755,0.40000004,1.4314198,-2.0826545e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6112,0.60045755,0.40000004,1.4314198,-2.082831e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6114,0.60045755,0.40000004,1.4314198,-2.0830075e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6116,0.60045755,0.40000004,1.4314198,-2.0831838e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6118,0.60045755,0.40000004,1.4314198,-2.0833604e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.612,0.60045755,0.40000004,1.4314198,-2.083537e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6122,0.60045755,0.40000004,1.4314198,-2.0837132e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6124,0.60045755,0.40000004,1.4314198,-2.0838897e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6126,0.60045755,0.40000004,1.4314198,-2.0840663e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6128,0.60045755,0.40000004,1.4314198,-2.0842426e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.613,0.60045755,0.40000004,1.4314198,-2.084419e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6132,0.60045755,0.40000004,1.4314198,-2.0845956e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6134,0.60045755,0.40000004,1.4314198,-2.084772e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6136,0.60045755,0.40000004,1.4314198,-2.0849484e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6138,0.60045755,0.40000004,1.4314198,-2.085125e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.614,0.60045755,0.40000004,1.4314198,-2.0853013e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6142,0.60045755,0.40000004,1.4314198,-2.0854778e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6144,0.60045755,0.40000004,1.4314198,-2.085654e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6146,0.60045755,0.40000004,1.4314198,-2.0858306e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6148,0.60045755,0.40000004,1.4314198,-2.0860071e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.615,0.60045755,0.40000004,1.4314198,-2.0861834e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6152,0.60045755,0.40000004,1.4314198,-2.08636e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6154,0.60045755,0.40000004,1.4314198,-2.0865365e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6156,0.60045755,0.40000004,1.4314198,-2.0867128e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6158,0.60045755,0.40000004,1.4314198,-2.0868893e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.616,0.60045755,0.40000004,1.4314198,-2.0870659e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6162,0.60045755,0.40000004,1.4314198,-2.0872422e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6164,0.60045755,0.40000004,1.4314198,-2.0874187e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6166,0.60045755,0.40000004,1.4314198,-2.0875952e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6168,0.60045755,0.40000004,1.4314198,-2.0877715e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.617,0.60045755,0.40000004,1.4314198,-2.087948e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6172,0.60045755,0.40000004,1.4314198,-2.0881246e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6174,0.60045755,0.40000004,1.4314198,-2.0883009e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6176,0.60045755,0.40000004,1.4314198,-2.0884774e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6178,0.60045755,0.40000004,1.4314198,-2.0886537e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.618,0.60045755,0.40000004,1.4314198,-2.0888302e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6182,0.60045755,0.40000004,1.4314198,-2.0890067e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6184,0.60045755,0.40000004,1.4314198,-2.089183e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6186,0.60045755,0.40000004,1.4314198,-2.0893596e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6188,0.60045755,0.40000004,1.4314198,-2.089536e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.619,0.60045755,0.40000004,1.4314198,-2.0897124e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6192,0.60045755,0.40000004,1.4314198,-2.089889e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6194,0.60045755,0.40000004,1.4314198,-2.0900655e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6196,0.60045755,0.40000004,1.4314198,-2.0902418e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6198,0.60045755,0.40000004,1.4314198,-2.0904183e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.62,0.60045755,0.40000004,1.4314198,-2.0905948e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6202,0.60045755,0.40000004,1.4314198,-2.0907711e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6204,0.60045755,0.40000004,1.4314198,-2.0909476e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6206,0.60045755,0.40000004,1.4314198,-2.0911242e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6208,0.60045755,0.40000004,1.4314198,-2.0913005e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.621,0.60045755,0.40000004,1.4314198,-2.091477e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6212,0.60045755,0.40000004,1.4314198,-2.0916535e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6214,0.60045755,0.40000004,1.4314198,-2.0918298e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6216,0.60045755,0.40000004,1.4314198,-2.0920063e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6218,0.60045755,0.40000004,1.4314198,-2.0921826e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.622,0.60045755,0.40000004,1.4314198,-2.0923592e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6222,0.60045755,0.40000004,1.4314198,-2.0925357e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6224,0.60045755,0.40000004,1.4314198,-2.092712e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6226,0.60045755,0.40000004,1.4314198,-2.0928885e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6228,0.60045755,0.40000004,1.4314198,-2.093065e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.623,0.60045755,0.4,1.4314198,-2.0932414e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6232,0.60045755,0.4,1.4314198,-2.0934179e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6234,0.60045755,0.4,1.4314198,-2.0935944e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6236,0.60045755,0.4,1.4314198,-2.0937707e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6238,0.60045755,0.4,1.4314198,-2.0939472e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.624,0.60045755,0.4,1.4314198,-2.0941238e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6242,0.60045755,0.4,1.4314198,-2.0943e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6244,0.60045755,0.4,1.4314198,-2.0944766e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6246,0.60045755,0.4,1.4314198,-2.0946531e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6248,0.60045755,0.4,1.4314198,-2.0948294e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.625,0.60045755,0.4,1.4314198,-2.095006e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6252,0.60045755,0.4,1.4314198,-2.0951822e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6254,0.60045755,0.4,1.4314198,-2.0953588e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6256,0.60045755,0.4,1.4314198,-2.0955353e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6258,0.60045755,0.4,1.4314198,-2.0957116e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.626,0.60045755,0.4,1.4314198,-2.0958881e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6262,0.60045755,0.4,1.4314198,-2.0960647e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6264,0.60045755,0.4,1.4314198,-2.096241e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6266,0.60045755,0.4,1.4314198,-2.0964175e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6268,0.60045755,0.4,1.4314198,-2.096594e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.627,0.60045755,0.4,1.4314198,-2.0967703e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6272,0.60045755,0.4,1.4314198,-2.0969468e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6274,0.60045755,0.4,1.4314198,-2.0971234e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6276,0.60045755,0.4,1.4314198,-2.0972997e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6278,0.60045755,0.4,1.4314198,-2.0974762e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.628,0.60045755,0.4,1.4314198,-2.0976527e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6282,0.60045755,0.4,1.4314198,-2.097829e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6284,0.60045755,0.4,1.4314198,-2.0980055e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6286,0.60045755,0.4,1.4314198,-2.098182e-09,0.99999994,0.9919935,0.99999994,0.9959841
