Time,gENROE.delta,gENROE.PELEC,eXAC1_1.EFD,gENROE.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
1.47,0.6004578009566517,0.39999999885094634,1.4314196908505123,-3.3995935401247855e-12,0.9999999918210363,0.9919935383040275,0.9999999957682314,0.9959841730180716
1.476,0.6004578009621347,0.39999999888728166,1.4314196907965737,-3.031605910782172e-12,0.9999999918200388,0.9919935383031961,0.9999999957677376,0.9959841730174183
1.482,0.6004578009676177,0.399999998923617,1.4314196907426349,-2.6636182814395568e-12,0.9999999918190416,0.9919935383023646,0.999999995767244,0.9959841730167649
1.488,0.6004578009731008,0.39999999895995203,1.4314196906886965,-2.2956306520969424e-12,0.9999999918180442,0.9919935383015329,0.9999999957667499,0.9959841730161113
1.494,0.6004578009785837,0.39999999899628724,1.4314196906347576,-1.927643022754329e-12,0.9999999918170467,0.9919935383007014,0.9999999957662562,0.9959841730154579
1.5,0.6004578009840666,0.39999999903262257,1.431419690580819,-1.5596553934117136e-12,0.9999999918160494,0.9919935382998698,0.9999999957657624,0.9959841730148045
1.506,0.6004578009895497,0.39999999906895783,1.4314196905268803,-1.1916677640691e-12,0.999999991815052,0.9919935382990381,0.9999999957652685,0.9959841730141511
1.512,0.6004578009950327,0.399999999105293,1.4314196904729417,-8.236801347264849e-13,0.9999999918140546,0.9919935382982067,0.9999999957647748,0.9959841730134977
1.518,0.6004578010005156,0.39999999914162804,1.4314196904190029,-4.556925053838705e-13,0.9999999918130572,0.9919935382973751,0.999999995764281,0.9959841730128443
1.524,0.6004578010059987,0.3999999991779635,1.4314196903650642,-8.770487604125652e-14,0.9999999918120598,0.9919935382965435,0.9999999957637872,0.9959841730121908
1.53,0.6004578010114816,0.39999999921429846,1.4314196903111258,2.8028275330135786e-13,0.9999999918110622,0.9919935382957118,0.9999999957632932,0.9959841730115372
1.536,0.6004578010169647,0.39999999925063384,1.431419690257187,6.482703826439722e-13,0.9999999918100649,0.9919935382948804,0.9999999957627995,0.9959841730108838
1.542,0.6004578010224476,0.3999999992869694,1.431419690203248,1.0162580119865866e-12,0.9999999918090675,0.9919935382940488,0.9999999957623058,0.9959841730102305
1.548,0.6004578010279306,0.39999999932330427,1.4314196901493097,1.3842456413292008e-12,0.9999999918080702,0.9919935382932172,0.9999999957618119,0.995984173009577
1.554,0.6004578010334136,0.3999999993596394,1.431419690095371,1.7522332706718152e-12,0.9999999918070728,0.9919935382923858,0.9999999957613182,0.9959841730089236
1.56,0.6004578010388966,0.3999999993959744,1.4314196900414322,2.1202209000144294e-12,0.9999999918060752,0.991993538291554,0.9999999957608243,0.9959841730082701
1.566,0.6004578010443796,0.3999999994323099,1.4314196899874938,2.488208529357044e-12,0.9999999918050778,0.9919935382907225,0.9999999957603306,0.9959841730076169
1.572,0.6004578010498626,0.39999999946864523,1.431419689933555,2.856196158699658e-12,0.9999999918040806,0.991993538289891,0.9999999957598367,0.9959841730069634
1.578,0.6004578010469617,0.39999999947565595,1.4314196899016414,2.891849713384488e-12,0.999999991803481,0.9919935382894879,0.9999999957595798,0.9959841730066351
1.584,0.6004578010426618,0.3999999994777738,1.4314196898734028,2.8720515937591305e-12,0.9999999918029482,0.9919935382891563,0.9999999957593624,0.9959841730063612
1.59,0.6004578010383619,0.3999999994798915,1.4314196898451645,2.8522534741337735e-12,0.9999999918024152,0.9919935382888245,0.999999995759145,0.9959841730060872
1.596,0.6004578010340621,0.39999999948200976,1.431419689816926,2.8324553545084166e-12,0.9999999918018823,0.9919935382884929,0.9999999957589276,0.9959841730058133
1.602,0.6004578010297622,0.3999999994841272,1.4314196897886873,2.812657234883059e-12,0.9999999918013495,0.9919935382881613,0.9999999957587103,0.9959841730055394
1.608,0.6004578010254624,0.39999999948624526,1.431419689760449,2.792859115257702e-12,0.9999999918008164,0.9919935382878298,0.999999995758493,0.9959841730052655
1.614,0.6004578010211625,0.3999999994883629,1.4314196897322105,2.773060995632345e-12,0.9999999918002835,0.991993538287498,0.9999999957582756,0.9959841730049914
1.62,0.6004578010168626,0.39999999949048065,1.431419689703972,2.753262876006988e-12,0.9999999917997505,0.9919935382871664,0.9999999957580582,0.9959841730047175
1.626,0.6004578010125629,0.39999999949259873,1.4314196896757332,2.733464756381632e-12,0.9999999917992176,0.9919935382868349,0.999999995757841,0.9959841730044438
1.632,0.600457801008263,0.3999999994947166,1.4314196896474949,2.713666636756275e-12,0.9999999917986846,0.9919935382865032,0.9999999957576235,0.9959841730041697
1.638,0.6004578010039632,0.3999999994968344,1.4314196896192566,2.6938685171309182e-12,0.9999999917981516,0.9919935382861715,0.9999999957574062,0.9959841730038957
1.644,0.6004578009996633,0.3999999994989522,1.4314196895910178,2.6740703975055605e-12,0.9999999917976187,0.9919935382858398,0.9999999957571888,0.9959841730036219
1.65,0.6004578009953634,0.39999999950106996,1.4314196895627793,2.6542722778802036e-12,0.9999999917970857,0.9919935382855083,0.9999999957569715,0.9959841730033479
1.656,0.6004578009910636,0.3999999995031875,1.431419689534541,2.6344741582548467e-12,0.9999999917965527,0.9919935382851767,0.9999999957567541,0.995984173003074
1.662,0.6004578009867637,0.3999999995053051,1.4314196895063025,2.614676038629489e-12,0.9999999917960197,0.991993538284845,0.9999999957565368,0.9959841730028002
1.668,0.6004578009824639,0.39999999950742354,1.4314196894780638,2.594877919004132e-12,0.9999999917954868,0.9919935382845134,0.9999999957563195,0.9959841730025262
1.674,0.600457800978164,0.3999999995095412,1.4314196894498254,2.575079799378775e-12,0.9999999917949539,0.9919935382841817,0.999999995756102,0.9959841730022522
1.68,0.6004578009738641,0.3999999995116588,1.4314196894215871,2.555281679753418e-12,0.9999999917944209,0.9919935382838501,0.9999999957558846,0.9959841730019782
1.686,0.6004578009695644,0.399999999513777,1.4314196893933484,2.5354835601280613e-12,0.999999991793888,0.9919935382835184,0.9999999957556673,0.9959841730017044
1.692,0.6004578009652645,0.39999999951589477,1.4314196893651099,2.5156854405027035e-12,0.999999991793355,0.991993538283187,0.9999999957554501,0.9959841730014305
1.698,0.6004578009609647,0.39999999951801263,1.4314196893368714,2.4958873208773466e-12,0.999999991792822,0.9919935382828551,0.9999999957552325,0.9959841730011564
1.704,0.6004578009566648,0.3999999995201303,1.4314196893086328,2.4760892012519897e-12,0.999999991792289,0.9919935382825236,0.9999999957550152,0.9959841730008826
1.71,0.6004578009523649,0.3999999995222484,1.431419689280394,2.4562910816266328e-12,0.9999999917917562,0.991993538282192,0.9999999957547979,0.9959841730006087
1.716,0.6004578009480651,0.39999999952436605,1.4314196892521558,2.436492962001276e-12,0.9999999917912233,0.9919935382818604,0.9999999957545807,0.9959841730003348
1.722,0.6004578009437652,0.39999999952648363,1.4314196892239175,2.416694842375919e-12,0.9999999917906901,0.9919935382815286,0.9999999957543632,0.9959841730000608
1.728,0.6004578009394654,0.3999999995286018,1.4314196891956787,2.3968967227505612e-12,0.9999999917901572,0.991993538281197,0.9999999957541458,0.9959841729997869
1.734,0.6004578009351655,0.3999999995307195,1.4314196891674404,2.3770986031252043e-12,0.9999999917896244,0.9919935382808655,0.9999999957539284,0.9959841729995129
1.74,0.6004578009308656,0.3999999995328373,1.4314196891392017,2.3573004834998474e-12,0.9999999917890914,0.9919935382805337,0.999999995753711,0.995984172999239
1.746,0.6004578009265659,0.3999999995349551,1.4314196891109634,2.3375023638744905e-12,0.9999999917885583,0.9919935382802022,0.9999999957534937,0.995984172998965
1.752,0.600457800922266,0.399999999537073,1.4314196890827247,2.3177042442491336e-12,0.9999999917880256,0.9919935382798705,0.9999999957532764,0.9959841729986911
1.758,0.6004578009179661,0.39999999953919074,1.4314196890544864,2.2979061246237766e-12,0.9999999917874923,0.9919935382795388,0.999999995753059,0.9959841729984173
1.764,0.6004578009136663,0.3999999995413085,1.4314196890262478,2.278108004998419e-12,0.9999999917869594,0.9919935382792072,0.9999999957528416,0.9959841729981432
1.77,0.6004578009093664,0.39999999954342624,1.4314196889980093,2.258309885373062e-12,0.9999999917864264,0.9919935382788755,0.9999999957526242,0.9959841729978693
1.776,0.6004578009050666,0.3999999995455444,1.4314196889697708,2.238511765747705e-12,0.9999999917858936,0.9919935382785441,0.999999995752407,0.9959841729975956
1.782,0.6004578009007667,0.3999999995476622,1.4314196889415323,2.218713646122348e-12,0.9999999917853607,0.9919935382782124,0.9999999957521896,0.9959841729973216
1.788,0.6004578008964668,0.3999999995497798,1.431419688913294,2.1989155264969913e-12,0.9999999917848276,0.9919935382778807,0.9999999957519722,0.9959841729970476
1.794,0.600457800892167,0.3999999995518977,1.4314196888850557,2.1791174068716335e-12,0.9999999917842948,0.991993538277549,0.9999999957517548,0.9959841729967737
1.8,0.6004578008878672,0.3999999995540154,1.4314196888568167,2.1593192872462766e-12,0.9999999917837616,0.9919935382772176,0.9999999957515374,0.9959841729964998
1.806,0.6004578008835674,0.39999999955613347,1.4314196888285784,2.1395211676209197e-12,0.9999999917832288,0.9919935382768859,0.9999999957513201,0.9959841729962258
1.812,0.6004578008792675,0.3999999995582512,1.4314196888003399,2.119723047995562e-12,0.9999999917826959,0.9919935382765543,0.9999999957511028,0.9959841729959519
1.818,0.6004578008749676,0.3999999995603689,1.4314196887721014,2.099924928370205e-12,0.9999999917821629,0.9919935382762226,0.9999999957508854,0.9959841729956779
1.824,0.6004578008706678,0.3999999995624868,1.4314196887438628,2.080126808744849e-12,0.9999999917816299,0.9919935382758908,0.999999995750668,0.995984172995404
1.83,0.6004578008663679,0.3999999995646046,1.4314196887156243,2.0603286891194912e-12,0.9999999917810969,0.9919935382755593,0.9999999957504506,0.99598417299513
1.836,0.6004578008620681,0.3999999995667226,1.431419688687386,2.0405305694941343e-12,0.999999991780564,0.9919935382752277,0.9999999957502334,0.9959841729948562
1.842,0.6004578008577682,0.3999999995688402,1.4314196886591473,2.0207324498687774e-12,0.9999999917800311,0.9919935382748961,0.999999995750016,0.9959841729945822
1.848,0.6004578008534683,0.39999999957095816,1.4314196886309087,2.0009343302434197e-12,0.999999991779498,0.9919935382745644,0.9999999957497986,0.9959841729943083
1.854,0.6004578008491686,0.3999999995730758,1.4314196886026704,1.9811362106180627e-12,0.9999999917789651,0.9919935382742328,0.9999999957495812,0.9959841729940342
1.86,0.6004578008448687,0.39999999957519367,1.4314196885744321,1.961338090992706e-12,0.9999999917784321,0.991993538273901,0.9999999957493638,0.9959841729937604
1.866,0.6004578008405689,0.3999999995773117,1.4314196885461934,1.941539971367349e-12,0.9999999917778992,0.9919935382735696,0.9999999957491467,0.9959841729934866
